source,target,type
Lingwei Chen,paper_engineering_bandgaps_of_monolayer_mos2_and_w,AUTHORED
Lingwei Chen,paper_dice:_diffusion_large_language_models_excel_,AUTHORED
Lingwei Chen,paper_do_privacy_policies_match_with_the_logs?_an_,AUTHORED
Lingwei Chen,paper_enhancing_reasoning_for_diffusion_llms_via_d,AUTHORED
Lingwei Chen,paper_amplitude_analysis_of_the_$b^+\to_d^+d^-k^+$,AUTHORED
Lingwei Chen,paper_when_large_language_models_meet_vector_datab,AUTHORED
Lingwei Chen,paper_headinfer:_memory-efficient_llm_inference_by,AUTHORED
Lingwei Chen,paper_a_comprehensive_study_on_dataset_distillatio,AUTHORED
Lingwei Chen,paper_touchstone_benchmark:_are_we_on_the_right_wa,AUTHORED
Lingwei Chen,paper_topological_band_engineering_of_graphene_nan,AUTHORED
Lingwei Chen,paper_adiabatic_pumping_of_orbital_magnetization_b,AUTHORED
Lingwei Chen,paper_spiking_graph_convolutional_networks,AUTHORED
Lingwei Chen,Qi Yu,COAUTHORED_WITH
Lingwei Chen,paper_an_empirical_study_on_the_capability_of_llms,AUTHORED
Lingwei Chen,paper_contrastive_rendering_for_ultrasound_image_s,AUTHORED
Lingwei Chen,Kelly Vincent-Brunacini,COAUTHORED_WITH
Lingwei Chen,paper_sq-llava:_self-questioning_for_large_vision-,AUTHORED
Lingwei Chen,"paper_dynamical_hotness,_star_formation_quenching_",AUTHORED
Lingwei Chen,Pengfei Li,COAUTHORED_WITH
Lingwei Chen,paper_opensslntru:_faster_post-quantum_tls_key_exc,AUTHORED
Lingwei Chen,"paper_weed_out,_then_harvest:_dual_low-rank_adapta",AUTHORED
Lingwei Chen,paper_csst_strong_lensing_preparation:_forecasting,AUTHORED
Lingwei Chen,paper_prompting_large_language_models_to_tackle_th,AUTHORED
Lingwei Chen,paper_orbital_chiral_lasing_in_twisted_bilayer_met,AUTHORED
Lingwei Chen,paper_deep_gaussian_processes_for_functional_maps,AUTHORED
Lingwei Chen,paper_application_of_the_drs4_chip_for_ghz_wavefor,AUTHORED
Lingwei Chen,paper_a_substitutional_quantum_defect_in_ws$_2$_di,AUTHORED
Lingwei Chen,paper_diagnosing_memorization_in_chain-of-thought_,AUTHORED
Lingwei Chen,paper_multi-person_3d_pose_estimation_in_crowded_s,AUTHORED
Lingwei Chen,paper_hardware-aware_parallel_prompt_decoding_for_,AUTHORED
Lingwei Chen,paper_csst_strong_lensing_preparation:_fast_modeli,AUTHORED
Lingwei Chen,paper_pressure-induced_superconductivity_beyond_ma,AUTHORED
Lingwei Chen,paper_a_survey_on_the_memory_mechanism_of_large_la,AUTHORED
Lingwei Chen,paper_neural_episodic_control_with_state_abstracti,AUTHORED
Lingwei Chen,"paper_real-time,_universal,_and_robust_adversarial",AUTHORED
Lingwei Chen,paper_on_robust_cross-view_consistency_in_self-sup,AUTHORED
Lingwei Chen,paper_probabilistic_token_alignment_for_large_lang,AUTHORED
Lingwei Chen,Dongfang Liu,COAUTHORED_WITH
Lingwei Chen,paper_nested_hash_layer:_a_plug-and-play_module_fo,AUTHORED
Lingwei Chen,paper_overlapping_community_detection_in_signed_ne,AUTHORED
Lingwei Chen,paper_chatmusician:_understanding_and_generating_m,AUTHORED
Lingwei Chen,paper_learning_to_recognize_actionable_static_code,AUTHORED
Lingwei Chen,"paper_μtouch:_enabling_accurate,_lightweight_self-",AUTHORED
Lingwei Chen,paper_evolution_of_superconductivity_and_charge_or,AUTHORED
Lingwei Chen,paper_an_optimal_control_approach_to_particle_filt,AUTHORED
Lingwei Chen,paper_vis30k:_a_collection_of_figures_and_tables_f,AUTHORED
Lingwei Chen,paper_data-driven_search-based_software_engineerin,AUTHORED
Lingwei Chen,paper_federated_learning_enables_big_data_for_rare,AUTHORED
Lingwei Chen,Marie Barreto,COAUTHORED_WITH
Lingwei Chen,Joe Rozak,COAUTHORED_WITH
Lingwei Chen,Taylor Dixon,COAUTHORED_WITH
Lingwei Chen,Mohan Kumar,COAUTHORED_WITH
Lingwei Chen,Bryan French,COAUTHORED_WITH
Lingwei Chen,paper_davarocr:_a_toolbox_for_ocr_and_multi-modal_,AUTHORED
Lingwei Chen,paper_transflow:_transformer_as_flow_learner,AUTHORED
Lingwei Chen,paper_audagent:_automated_auditing_of_privacy_poli,AUTHORED
Lingwei Chen,Yidan Hu,COAUTHORED_WITH
Lingwei Chen,paper_beyond_benchmarks:_the_economics_of_ai_infer,AUTHORED
Lingwei Chen,paper_where_is_valdo?_vascular_lesions_detection_a,AUTHORED
Lingwei Chen,paper_panoptic_perception:_a_novel_task_and_fine-g,AUTHORED
Lingwei Chen,paper_targan:_target-aware_generative_adversarial_,AUTHORED
Lingwei Chen,paper_clarify_before_you_draw:_proactive_agents_fo,AUTHORED
Lingwei Chen,paper_graph-loc:_robust_graph-based_lidar_pose_tra,AUTHORED
Lingwei Chen,paper_rethinking_the_value_of_agent-generated_test,AUTHORED
Lingwei Chen,Ruth Denolo,COAUTHORED_WITH
Lingwei Chen,paper_a_survey_of_reinforcement_learning_for_large,AUTHORED
Lingwei Chen,paper_coreqa:_uncovering_potentials_of_language_mo,AUTHORED
Lingwei Chen,paper_neutron_source-based_event_reconstruction_al,AUTHORED
Lingwei Chen,paper_global-local_dual_perception_for_mllms_in_hi,AUTHORED
Lingwei Chen,paper_observation_of_berry_curvature_in_non-hermit,AUTHORED
Lingwei Chen,paper_learning_to_fuse_monocular_and_multi-view_cu,AUTHORED
Lingwei Chen,paper_ultrasensitive_tunability_of_the_direct_band,AUTHORED
Lingwei Chen,paper_lut-dla:_lookup_table_as_efficient_extreme_l,AUTHORED
Lingwei Chen,paper_adam:_a_systematic_data_extraction_attack_on,AUTHORED
Lingwei Chen,paper_to_copy_rather_than_memorize:_a_vertical_lea,AUTHORED
Lingwei Chen,paper_univtac:_a_unified_simulation_platform_for_v,AUTHORED
Lingwei Chen,paper_metamorphic_relation_generation:_state_of_th,AUTHORED
Lingwei Chen,paper_marti-mars$^2$:_scaling_multi-agent_self-sea,AUTHORED
Lingwei Chen,paper_towards_playing_full_moba_games_with_deep_re,AUTHORED
Lingwei Chen,paper_hummingbird:_slo-oriented_gpu_preemption_at_,AUTHORED
Lingwei Chen,paper_noise_injection-based_regularization_for_poi,AUTHORED
Lingwei Chen,paper_ultra-low-loss_optical_interconnect_enabled_,AUTHORED
Lingwei Chen,paper_adanav:_adaptive_reasoning_with_uncertainty_,AUTHORED
Lingwei Chen,paper_an_image-based_typology_for_visualization,AUTHORED
Lingwei Chen,paper_nvae-gan_based_approach_for_unsupervised_tim,AUTHORED
Lingwei Chen,paper_on_the_convergence_of_decentralized_adaptive,AUTHORED
Lingwei Chen,paper_hardcorelogic:_challenging_large_reasoning_m,AUTHORED
Lingwei Chen,paper_age_of_processing:_age-driven_status_samplin,AUTHORED
Lingwei Chen,paper_tod3cap:_towards_3d_dense_captioning_in_outd,AUTHORED
Lingwei Chen,paper_towards_robust_and_accurate_stability_estima,AUTHORED
Lingwei Chen,"paper_eye-tracking,_mouse_tracking,_stimulus_track",AUTHORED
Lingwei Chen,paper_supervised_learning_achieves_human-level_per,AUTHORED
Lingwei Chen,paper_geometric_origin_of_phonon_magnetic_moment_i,AUTHORED
Lingwei Chen,paper_coins:_semantic_ids_enhanced_cold_item_repre,AUTHORED
Lingwei Chen,paper_dual-model_framework_for_chikv_transmission_,AUTHORED
Lingwei Chen,paper_tunable_vortex_bound_states_in_multiband_csv,AUTHORED
Lingwei Chen,paper_meanfuser:_fast_one-step_multi-modal_traject,AUTHORED
Lingwei Chen,paper_chiral_emission_of_vortex_microlasers_enable,AUTHORED
Lingwei Chen,paper_tenet:_an_efficient_sparsity-aware_lut-centr,AUTHORED
Lingwei Chen,paper_towards_unbiased_label_distribution_learning,AUTHORED
Lingwei Chen,paper_scaling_up_dynamic_graph_representation_lear,AUTHORED
Lingwei Chen,"paper_juno_sensitivity_to_$^7$be,_$pep$,_and_cno_s",AUTHORED
Lingwei Chen,paper_fine-grained_element_identification_in_compl,AUTHORED
Lingwei Chen,paper_real-time_monitoring_for_the_next_core-colla,AUTHORED
Lingwei Chen,paper_haps:_hierarchical_llm_routing_with_joint_ar,AUTHORED
Lingwei Chen,paper_simulation_of_the_background_from_$^{13}$c$(,AUTHORED
Lingwei Chen,paper_observations_of_forbush_decreases_of_cosmic_,AUTHORED
Lingwei Chen,Vincenzo Buonomo,COAUTHORED_WITH
Lingwei Chen,"paper_prototyping_and_test_of_the_""canis""_hts_plan",AUTHORED
Lingwei Chen,W Michelle Harris,COAUTHORED_WITH
Lingwei Chen,Jeremy Brown,COAUTHORED_WITH
Lingwei Chen,"paper_not_a_collaborator_or_a_supervisor,_but_an_a",AUTHORED
Lingwei Chen,Roshan Peiris,COAUTHORED_WITH
Lingwei Chen,paper_hypothesis_test_for_normal_mixture_models:_t,AUTHORED
Lingwei Chen,paper_learn_fine-grained_adaptive_loss_for_multipl,AUTHORED
Lingwei Chen,paper_supergpqa:_scaling_llm_evaluation_across_285,AUTHORED
Lingwei Chen,paper_disc-finllm:_a_chinese_financial_large_langu,AUTHORED
Lingwei Chen,David Long,COAUTHORED_WITH
Lingwei Chen,paper_prompt_and_parameter_co-optimization_for_lar,AUTHORED
Lingwei Chen,paper_promotion:_prototypes_as_motion_learners,AUTHORED
Lingwei Chen,paper_resilient_conductive_membrane_synthesized_by,AUTHORED
Lingwei Chen,paper_steadydancer:_harmonized_and_coherent_human_,AUTHORED
Lingwei Chen,paper_the_plastic_scintillator_detector_at_dampe,AUTHORED
Lingwei Chen,paper_the_robust_semantic_segmentation_uncv2023_ch,AUTHORED
Lingwei Chen,paper_disdet:_exploring_detectability_of_backdoor_,AUTHORED
Lingwei Chen,paper_trae_agent:_an_llm-based_agent_for_software_,AUTHORED
Lingwei Chen,paper_lut-nn:_empower_efficient_neural_network_inf,AUTHORED
Lingwei Chen,paper_are_your_explanations_reliable?_investigatin,AUTHORED
Lingwei Chen,Sean Boyle,COAUTHORED_WITH
Lingwei Chen,paper_inducing_metallicity_in_graphene_nanoribbons,AUTHORED
Lingwei Chen,paper_visible_light-assisted_peroxymonosulfate_act,AUTHORED
Lingwei Chen,paper_gemini:_a_family_of_highly_capable_multimoda,AUTHORED
Lingwei Chen,Sumita Mishra,COAUTHORED_WITH
Lingwei Chen,Sorim Chung,COAUTHORED_WITH
Lingwei Chen,Reynold Bailey,COAUTHORED_WITH
Lingwei Chen,Linda Searing,COAUTHORED_WITH
Lingwei Chen,Tae Oh,COAUTHORED_WITH
Lingwei Chen,Rhonda Baker,COAUTHORED_WITH
Lingwei Chen,Gene Wolfe,COAUTHORED_WITH
Lingwei Chen,Cecilia Alm,COAUTHORED_WITH
Lingwei Chen,Thomas Borrelli,COAUTHORED_WITH
Lingwei Chen,Richard Zanibbi,COAUTHORED_WITH
Lingwei Chen,Charles Gruener,COAUTHORED_WITH
Lingwei Chen,Matthew Wright,COAUTHORED_WITH
Lingwei Chen,Sten McKinzie,COAUTHORED_WITH
Lingwei Chen,Christopher Lewis,COAUTHORED_WITH
Lingwei Chen,Austin Willoughby,COAUTHORED_WITH
Lingwei Chen,Nirmala Shenoy,COAUTHORED_WITH
Lingwei Chen,Andre Hudson,COAUTHORED_WITH
Lingwei Chen,Jacquis Webb,COAUTHORED_WITH
Lingwei Chen,paper_fourier-transformed_gauge_theory_models_of_t,AUTHORED
Lingwei Chen,paper_gaussiangrasper:_3d_language_gaussian_splatt,AUTHORED
Lingwei Chen,paper_model_independent_approach_of_the_juno_$^8$b,AUTHORED
Lingwei Chen,paper_giant_and_nonreciprocal_second_harmonic_gene,AUTHORED
Lingwei Chen,paper_first_principles_and_scanning_tunneling_spec,AUTHORED
Lingwei Chen,paper_mining_themes_in_clinical_notes_to_identify_,AUTHORED
Lingwei Chen,paper_revisiting_emission-line_measurement_methods,AUTHORED
Lingwei Chen,paper_why_lora_fails_to_forget:_regularized_low-ra,AUTHORED
Lingwei Chen,paper_densernet:_weakly_supervised_visual_localiza,AUTHORED
Lingwei Chen,paper_penalized_proximal_policy_optimization_for_s,AUTHORED
Lingwei Chen,paper_from_lsat:_the_progress_and_challenges_of_co,AUTHORED
Lingwei Chen,paper_lion:_learning_point-wise_abstaining_penalty,AUTHORED
Lingwei Chen,paper_broadband_and_fabrication-tolerant_3-db_coup,AUTHORED
Lingwei Chen,paper_on-chip_topological_transport_of_optical_fre,AUTHORED
Lingwei Chen,paper_rethinking_the_design_space_of_reinforcement,AUTHORED
Lingwei Chen,paper_alinfik:_learning_to_approximate_linearized_,AUTHORED
Lingwei Chen,paper_lower_bounds_for_testing_graphical_models:_c,AUTHORED
Lingwei Chen,paper_enhancing_raw-to-srgb_with_decoupled_style_s,AUTHORED
Lingwei Chen,paper_dg-labeler_and_dgl-mots_dataset:_boost_the_a,AUTHORED
Lingwei Chen,paper_disc-lawllm:_fine-tuning_large_language_mode,AUTHORED
Lingwei Chen,paper_juno_sensitivity_to_invisible_decay_modes_of,AUTHORED
Lingwei Chen,paper_generalizing_knowledge_graph_embedding_with_,AUTHORED
Lingwei Chen,paper_skolem_sequence_based_self-adaptive_broadcas,AUTHORED
Lingwei Chen,Zilin Bian,COAUTHORED_WITH
Lingwei Chen,paper_measurement_of_the_earth_tides_with_a_diamag,AUTHORED
Lingwei Chen,paper_onesearch:_a_preliminary_exploration_of_the_,AUTHORED
Lingwei Chen,paper_maximum_pairwise-rank-likelihood-based_infer,AUTHORED
Lingwei Chen,paper_homogeneity_testing_under_finite_location-sc,AUTHORED
Lingwei Chen,paper_simulation_of_radiation_environment_for_the_,AUTHORED
Lingwei Chen,paper_automatic_exploration_of_structural_regulari,AUTHORED
Lingwei Chen,paper_reverberation_mapping_of_two_luminous_quasar,AUTHORED
Lingwei Chen,paper_strange_metal_behavior_in_a_pure_ferromagnet,AUTHORED
Lingwei Chen,paper_make_lvlms_focus:_context-aware_attention_mo,AUTHORED
Lingwei Chen,paper_a_data-driven_region_generation_framework_fo,AUTHORED
Lingwei Chen,paper_physics-informed_recurrent_network_for_state,AUTHORED
Lingwei Chen,paper_biomedical_image_analysis_competitions:_the_,AUTHORED
Lingwei Chen,paper_observation_of_miniaturized_bound_states_in_,AUTHORED
Lingwei Chen,paper_codeedu:_a_multi-agent_collaborative_platfor,AUTHORED
Lingwei Chen,paper_nesterov_smoothing_for_sampling_without_smoo,AUTHORED
Lingwei Chen,paper_gauge_theory_of_giant_phonon_magnetic_moment,AUTHORED
Lingwei Chen,paper_from_semi-supervised_to_omni-supervised_room,AUTHORED
Lingwei Chen,paper_minimax-m1:_scaling_test-time_compute_effici,AUTHORED
Lingwei Chen,Ehsan Rashedi,COAUTHORED_WITH
Lingwei Chen,paper_local_causal_structure_learning_and_its_disc,AUTHORED
Lingwei Chen,paper_hierarchical_knowledge_distillation_on_text_,AUTHORED
Lingwei Chen,paper_gamify_stencil_dwarf_on_cloud_for_democratiz,AUTHORED
Lingwei Chen,paper_first_measurement_of_reactor_neutrino_oscill,AUTHORED
Lingwei Chen,Richard DeMartino,COAUTHORED_WITH
Lingwei Chen,paper_pseudo_empirical_likelihood_inference_for_no,AUTHORED
Lingwei Chen,paper_3dstyle-diffusion:_pursuing_fine-grained_tex,AUTHORED
Lingwei Chen,paper_safesci:_safety_evaluation_of_large_language,AUTHORED
Lingwei Chen,paper_fast_and_slow_gradient_approximation_for_bin,AUTHORED
Lingwei Chen,paper_shape-restricted_transfer_learning_analysis_,AUTHORED
Lingwei Chen,paper_prediction_of_energy_resolution_in_the_juno_,AUTHORED
Lingwei Chen,paper_knowtrace:_bootstrapping_iterative_retrieval,AUTHORED
Lingwei Chen,paper_synergistic_multi-agent_framework_with_traje,AUTHORED
Lingwei Chen,paper_ghostshell:_streaming_llm_function_calls_for,AUTHORED
Lingwei Chen,paper_minimax-01:_scaling_foundation_models_with_l,AUTHORED
Lingwei Chen,paper_self-compression_of_chain-of-thought_via_mul,AUTHORED
Lingwei Chen,paper_hd-ndes:_neural_differential_equations_for_h,AUTHORED
Lingwei Chen,paper_maximum_profile_binomial_likelihood_estimati,AUTHORED
Lingwei Chen,paper_label_distribution_learning-enhanced_dual-kn,AUTHORED
Lingwei Chen,paper_legal_evalutions_and_challenges_of_large_lan,AUTHORED
Lingwei Chen,paper_composite_empirical_likelihood_for_multisamp,AUTHORED
Lingwei Chen,paper_is_your_private_information_logged?_an_empir,AUTHORED
Lingwei Chen,paper_longrope2:_near-lossless_llm_context_window_,AUTHORED
Lingwei Chen,paper_searching_collaborative_agents_for_multi-pla,AUTHORED
Lingwei Chen,paper_using_convolutional_neural_networks_to_searc,AUTHORED
Lingwei Chen,paper_graph_universal_adversarial_attacks:_a_few_b,AUTHORED
Lingwei Chen,paper_do_vision-language_models_have_internal_worl,AUTHORED
Lingwei Chen,paper_test_for_homogeneity_with_unordered_paired_o,AUTHORED
Lingwei Chen,paper_simple_o3:_towards_interleaved_vision-langua,AUTHORED
Lingwei Chen,paper_the_solenoidal_large_intensity_device_(solid,AUTHORED
Lingwei Chen,paper_aligning_vision_to_language:_annotation-free,AUTHORED
Lingwei Chen,paper_toist:_task_oriented_instance_segmentation_t,AUTHORED
Lingwei Chen,paper_wave_morphing_and_flat-top_ground_states_in_,AUTHORED
Lingwei Chen,paper_lemo:_enabling_less_token_involvement_for_mo,AUTHORED
Lingwei Chen,"paper_towards_adaptive,_scalable,_and_robust_coord",AUTHORED
Lingwei Chen,paper_visualizing_electronic_structure_of_twisted_,AUTHORED
Lingwei Chen,paper_vp3d:_unleashing_2d_visual_prompt_for_text-t,AUTHORED
Lingwei Chen,paper_asymmetric_viscothermal_acoustic_propagation,AUTHORED
Lingwei Chen,paper_doubly_robust_inference_with_non-probability,AUTHORED
Lingwei Chen,paper_data_forensics_in_diffusion_models:_a_system,AUTHORED
Lingwei Chen,paper_humanity's_last_exam,AUTHORED
Lingwei Chen,Arthur Nunes,COAUTHORED_WITH
Lingwei Chen,Hanif Rahbari,COAUTHORED_WITH
Lingwei Chen,Dan Phillips,COAUTHORED_WITH
Lingwei Chen,Zachary Butler,COAUTHORED_WITH
Lingwei Chen,David Messinger,COAUTHORED_WITH
Lingwei Chen,Dean Ganskop,COAUTHORED_WITH
Lingwei Chen,Peter Hauser,COAUTHORED_WITH
Lingwei Chen,Lana Verschage,COAUTHORED_WITH
Lingwei Chen,paper_towards_autonomous_robotic_electrosurgery_vi,AUTHORED
Lingwei Chen,paper_fitness_aligned_structural_modeling_enables_,AUTHORED
Lingwei Chen,paper_embedding_compression_with_isotropic_iterati,AUTHORED
Lingwei Chen,paper_quantum_speed-up_in_solving_the_maximal_cliq,AUTHORED
Lingwei Chen,paper_coquir:_a_comprehensive_benchmark_for_code_q,AUTHORED
Lingwei Chen,paper_online_optimization_of_dnn_inference_network,AUTHORED
Lingwei Chen,paper_dual-aeb:_synergizing_rule-based_and_multimo,AUTHORED
Lingwei Chen,paper_a_survey_on_deep_text_hashing:_efficient_sem,AUTHORED
Lingwei Chen,paper_highly_tunable_ru-dimer_molecular_orbital_st,AUTHORED
Zilin Bian,paper_informed_along_the_road:_roadway_capacity_dr,AUTHORED
Zilin Bian,Olivia Nuccitelli,COAUTHORED_WITH
Zilin Bian,paper_traffic_adaptive_moving-window_service_patro,AUTHORED
Zilin Bian,paper_observation_of_the_suppressed_$λ_b^0\to_d_p_,AUTHORED
Zilin Bian,Maria Jose Cepeda Garcia,COAUTHORED_WITH
Zilin Bian,Gabriela Diaz,COAUTHORED_WITH
Zilin Bian,Lingwei Chen,COAUTHORED_WITH
Zilin Bian,Heidi Davis,COAUTHORED_WITH
Zilin Bian,Andy Meneely,COAUTHORED_WITH
Zilin Bian,Jansen Orfan,COAUTHORED_WITH
Zilin Bian,Eduardo Coelho De Lima,COAUTHORED_WITH
Zilin Bian,Jill Flanagan,COAUTHORED_WITH
Zilin Bian,Liz Martin,COAUTHORED_WITH
Zilin Bian,Jason Harrison,COAUTHORED_WITH
Zilin Bian,Lawrence Hill,COAUTHORED_WITH
Zilin Bian,Daqing Hou,COAUTHORED_WITH
Zilin Bian,Derui Zhu,COAUTHORED_WITH
Zilin Bian,Scott Johnson,COAUTHORED_WITH
Zilin Bian,Yangming Lee,COAUTHORED_WITH
Zilin Bian,Scott Franklin,COAUTHORED_WITH
Zilin Bian,Yinxi Liu,COAUTHORED_WITH
Zilin Bian,Kenn Martinez,COAUTHORED_WITH
Zilin Bian,Naveen Sharma,COAUTHORED_WITH
Zilin Bian,Michele McGrath,COAUTHORED_WITH
Zilin Bian,Dennis Murphy,COAUTHORED_WITH
Zilin Bian,Yin Pan,COAUTHORED_WITH
Zilin Bian,Parul Patel,COAUTHORED_WITH
Zilin Bian,Hallie Littlefield-Topham,COAUTHORED_WITH
Zilin Bian,Fran Broderick,COAUTHORED_WITH
Zilin Bian,Justus Robertson,COAUTHORED_WITH
Zilin Bian,Drew Saur,COAUTHORED_WITH
Zilin Bian,Lauren Shields,COAUTHORED_WITH
Zilin Bian,Richard Hailstone,COAUTHORED_WITH
Zilin Bian,Lu Sun,COAUTHORED_WITH
Zilin Bian,John Thomas,COAUTHORED_WITH
Zilin Bian,Beth Livecchi,COAUTHORED_WITH
Zilin Bian,Linwei Wang,COAUTHORED_WITH
Zilin Bian,Shevette Wilson,COAUTHORED_WITH
Zilin Bian,Haibo Yang,COAUTHORED_WITH
Zilin Bian,Zhe Yu,COAUTHORED_WITH
Zilin Bian,Bo Yuan,COAUTHORED_WITH
Zilin Bian,Xueling Zhang,COAUTHORED_WITH
Zilin Bian,paper_highly_efficient_no-reference_4k_video_quali,AUTHORED
Zilin Bian,paper_model-independent_study_of_structure_in_$b^+,AUTHORED
Zilin Bian,Yiming Tang,COAUTHORED_WITH
Zilin Bian,paper_amplitude_analysis_of_the_$b^+\to_d^+d^-k^+$,AUTHORED
Zilin Bian,paper_composite_safety_potential_field_for_highway,AUTHORED
Zilin Bian,"paper_toward_the_""new_normal"":_a_surge_in_speeding",AUTHORED
Zilin Bian,paper_learning_when_to_see_for_long-term_traffic_d,AUTHORED
Zilin Bian,paper_evidence_for_two_distinct_broad-line_regions,AUTHORED
Zilin Bian,paper_ultra-high_mobility_semiconducting_epitaxial,AUTHORED
Zilin Bian,Weijie Zhao,COAUTHORED_WITH
Zilin Bian,paper_online_low_frequency_oscillation_detection_a,AUTHORED
Zilin Bian,Pengcheng Shi,COAUTHORED_WITH
Zilin Bian,paper_nyc_recovery_at_a_glance:_the_rise_of_buses_,AUTHORED
Zilin Bian,paper_challenging_theories_of_dark_energy_with_lev,AUTHORED
Zilin Bian,paper_revisiting_emission-line_measurement_methods,AUTHORED
Zilin Bian,paper_real-time_accident_anticipation_for_autonomo,AUTHORED
Zilin Bian,Feng Cui,COAUTHORED_WITH
Zilin Bian,paper_skolem_sequence_based_self-adaptive_broadcas,AUTHORED
Zilin Bian,Rui Li,COAUTHORED_WITH
Zilin Bian,paper_reverberation_mapping_of_two_luminous_quasar,AUTHORED
Zilin Bian,paper_biomedical_image_analysis_competitions:_the_,AUTHORED
Zilin Bian,Zilin Bian,COAUTHORED_WITH
Zilin Bian,Moumita Das,COAUTHORED_WITH
Zilin Bian,Mohan Kumar,COAUTHORED_WITH
Zilin Bian,Casey Miller,COAUTHORED_WITH
Zilin Bian,Sumita Mishra,COAUTHORED_WITH
Zilin Bian,Ji Hwan Park,COAUTHORED_WITH
Zilin Bian,Zhiqiang Tao,COAUTHORED_WITH
Zilin Bian,paper_distributed_online_convex_optimization_with_,AUTHORED
Zilin Bian,paper_agent-based_simulation_model_and_deep_learni,AUTHORED
Zilin Bian,paper_initial_impacts_of_covid-19_on_transportatio,AUTHORED
Zilin Bian,paper_aligning_vision_to_language:_annotation-free,AUTHORED
Zilin Bian,paper_humanity's_last_exam,AUTHORED
Zilin Bian,David Messinger,COAUTHORED_WITH
Zilin Bian,Dean Ganskop,COAUTHORED_WITH
Zilin Bian,Sean Boyle,COAUTHORED_WITH
Zilin Bian,Peter Hauser,COAUTHORED_WITH
Zilin Bian,Xinchao Song,COAUTHORED_WITH
Zilin Bian,Matt Dye,COAUTHORED_WITH
Zilin Bian,Lana Verschage,COAUTHORED_WITH
Zilin Bian,Sorim Chung,COAUTHORED_WITH
Zilin Bian,Reynold Bailey,COAUTHORED_WITH
Zilin Bian,Ting Cao,COAUTHORED_WITH
Zilin Bian,Chao Peng,COAUTHORED_WITH
Ivona Bezakova,paper_negative_examples_for_sequential_importance_,AUTHORED
Ivona Bezakova,paper_the_complexity_of_approximating_the_matching,AUTHORED
Ivona Bezakova,paper_approximation_via_correlation_decay_when_str,AUTHORED
Ivona Bezakova,paper_effective_feedback_for_introductory_cs_theor,AUTHORED
Ivona Bezakova,Matthew Fluet,COAUTHORED_WITH
Ivona Bezakova,Edith Hemaspaandra,COAUTHORED_WITH
Ivona Bezakova,Casey Miller,COAUTHORED_WITH
Ivona Bezakova,paper_lower_bounds_for_testing_graphical_models:_c,AUTHORED
Ivona Bezakova,Lingwei Chen,COAUTHORED_WITH
Ivona Bezakova,paper_inapproximability_of_the_independent_set_pol,AUTHORED
Jessica Bayliss,paper_toi-954_b_and_k2-329_b:_short-period_saturn-,AUTHORED
Jessica Bayliss,Linwei Wang,COAUTHORED_WITH
Jessica Bayliss,Charles Bachmann,COAUTHORED_WITH
